posicao_ebt;nota;uf;nome_uf;municipio;populacao;total_pontos;nota_1
1838;0.55;RN;Rio Grande do Norte;Currais Novos;44887;200;0.55
1838;0.55;RJ;Rio de Janeiro;Saquarema;82359;200;0.55
1838;0.55;TO;Tocantins;Buriti do Tocantins;10837;200;0.55
1838;0.55;RS;Rio Grande do Sul;Campo Bom;64171;200;0.55
1838;0.55;PA;Pará;Acará;54064;200;0.55
1848;0;PA;Pará;Altamira;108382;0;0
1848;0;PA;Pará;Barcarena;115779;0;0
1848;0;PA;Pará;Aveiro;15953;0;0
1848;0;PA;Pará;Brejo Grande do Araguaia;7232;0;0
1848;0;PA;Pará;bidos;50459;0;0
1848;0;MT;Mato Grosso;Torixoréu;3713;0;0
1848;0;PA;Pará;Inhangapi;11053;0;0
1848;0;MG;Minas Gerais;Virgínia;8867;0;0
1848;0;MG;Minas Gerais;Varjão de Minas;6762;0;0
1848;0;MS;Mato Grosso do Sul;Antônio João;8679;0;0
1848;0;MS;Mato Grosso do Sul;Bonito;21047;0;0
1848;0;MS;Mato Grosso do Sul;Batayporã;11208;0;0
1848;0;MS;Mato Grosso do Sul;Dourados;212870;0;0
1848;0;PR;Paraná;Tamarana;13730;0;0
1848;0;MG;Minas Gerais;Porteirinha;38720;0;0
1848;0;MG;Minas Gerais;Pimenta;8655;0;0
1848;0;MG;Minas Gerais;Pintópolis;7540;0;0
1848;0;MG;Minas Gerais;Rio Preto;5517;0;0
1848;0;MG;Minas Gerais;Rio Espera;5929;0;0
1848;0;MG;Minas Gerais;Santa Rita de Ibitipoca;3595;0;0
1848;0;MG;Minas Gerais;Ubaporanga;12558;0;0
1848;0;MG;Minas Gerais;São Vicente de Minas;7552;0;0
1848;0;MG;Minas Gerais;Silveirânia;2282;0;0
1848;0;MG;Minas Gerais;Serra da Saudade;;0;0
1848;0;MG;Minas Gerais;Serra do Salitre;11325;0;0
1848;0;MG;Minas Gerais;Serrania;7796;0;0
1848;0;MG;Minas Gerais;São José da Lapa;22257;0;0
1848;0;MG;Minas Gerais;São João Batista do Glória;7341;0;0
1848;0;MG;Minas Gerais;São João das Missões;12652;0;0
1848;0;MG;Minas Gerais;Santo Antônio do Rio Abaixo;1816;0;0
1848;0;MG;Minas Gerais;Santana do Riacho;4258;0;0
1848;0;RS;Rio Grande do Sul;Dom Pedro de Alcântara;2619;0;0
1848;0;RS;Rio Grande do Sul;Engenho Velho;1397;0;0
1848;0;RS;Rio Grande do Sul;Erval Seco;7773;0;0
1848;0;RS;Rio Grande do Sul;Jaguarão;28310;0;0
1848;0;SP;São Paulo;Lucélia;21196;0;0
1848;0;PR;Paraná;Amaporã;5953;0;0
1848;0;PR;Paraná;Itambaracá;6852;0;0
1848;0;PR;Paraná;Inajá;3119;0;0
1848;0;PR;Paraná;Indianópolis;4481;0;0
1848;0;MG;Minas Gerais;Caxambu;22231;0;0
1848;0;SP;São Paulo;Panorama;15458;0;0
1848;0;SP;São Paulo;Osvaldo Cruz;32475;0;0
1848;0;SP;São Paulo;Miguelópolis;21728;0;0
1848;0;MG;Minas Gerais;Moeda;4922;0;0
1848;0;SP;São Paulo;Ocauçu;4302;0;0
1848;0;PR;Paraná;Saudade do Iguaçu;5372;0;0
1848;0;PR;Paraná;Sertaneja;5724;0;0
1848;0;PR;Paraná;Santo Antônio do Sudoeste;19958;0;0
1848;0;PR;Paraná;São Jorge d'Oeste;9302;0;0
1848;0;PR;Paraná;São José dos Pinhais;297895;0;0
1848;0;PR;Paraná;Santa Tereza do Oeste;10509;0;0
1848;0;PR;Paraná;Santa Cruz de Monte Castelo;8166;0;0
1848;0;PR;Paraná;Rondon;9488;0;0
1848;0;PR;Paraná;Paranapoema;3050;0;0
1848;0;PR;Paraná;Porto Amazonas;4782;0;0
1848;0;PR;Paraná;Reserva do Iguaçu;7815;0;0
1848;0;PR;Paraná;Quitandinha;18419;0;0
1848;0;PR;Paraná;Rancho Alegre D'Oeste;2833;0;0
1848;0;PR;Paraná;Moreira Sales;12709;0;0
1848;0;PR;Paraná;Morretes;16435;0;0
1848;0;PR;Paraná;Marmeleiro;14470;0;0
1848;0;PR;Paraná;Marquinho;4871;0;0
1848;0;PR;Paraná;Marumbi;4755;0;0
1848;0;PR;Paraná;Nossa Senhora das Graças;4064;0;0
1848;0;PR;Paraná;Palmital;14477;0;0
1848;0;PR;Paraná;Jardim Olinda;1409;0;0
1848;0;PR;Paraná;Joaquim Távora;11544;0;0
1848;0;PR;Paraná;Japurá;9167;0;0
1848;0;PR;Paraná;Maria Helena;5982;0;0
1848;0;PR;Paraná;Marilena;7134;0;0
1848;0;RS;Rio Grande do Sul;Camaquã;65835;0;0
1848;0;RS;Rio Grande do Sul;Ametista do Sul;7569;0;0
1848;0;RS;Rio Grande do Sul;Arambaré;3762;0;0
1848;0;RS;Rio Grande do Sul;Bom Princípio;12932;0;0
1848;0;RR;Roraima;São João da Baliza;7516;0;0
1848;0;RR;Roraima;Caroebe;9165;0;0
1848;0;RR;Roraima;Cantá;16149;0;0
1848;0;RO;Rondônia;São Felipe D'Oeste;6103;0;0
1848;0;RO;Rondônia;Vale do Paraíso;8231;0;0
1848;0;RO;Rondônia;Vilhena;91801;0;0
1848;0;PB;Paraíba;Maturéia;6441;0;0
1848;0;SP;São Paulo;Sagres;2456;0;0
1848;0;BA;Bahia;Uruçuca;21849;0;0
1848;0;MS;Mato Grosso do Sul;Glória de Dourados;9992;0;0
1848;0;BA;Bahia;Várzea do Poço;9416;0;0
1848;0;BA;Bahia;Terra Nova;13547;0;0
1848;0;BA;Bahia;Sítio do Quinto;11767;0;0
1848;0;BA;Bahia;Sobradinho;23583;0;0
1848;0;BA;Bahia;Seabra;45202;0;0
1848;0;BA;Bahia;São Félix do Coribe;15647;0;0
1848;0;BA;Bahia;Santa Inês;11177;0;0
1848;0;BA;Bahia;Santa Teresinha;10586;0;0
1848;0;BA;Bahia;Santaluz;36915;0;0
1848;0;BA;Bahia;Santo Amaro;61702;0;0
1848;0;BA;Bahia;Ribeira do Pombal;51418;0;0
1848;0;MS;Mato Grosso do Sul;Iguatemi;15637;0;0
1848;0;MS;Mato Grosso do Sul;Laguna Carapã;7017;0;0
1848;0;MS;Mato Grosso do Sul;Mundo Novo;17884;0;0
1848;0;MS;Mato Grosso do Sul;Porto Murtinho;16514;0;0
1848;0;MS;Mato Grosso do Sul;Sonora;17483;0;0
1848;0;MT;Mato Grosso;Acorizal;5362;0;0
1848;0;PA;Pará;Uruará;44486;0;0
1848;0;PA;Pará;Vigia;51173;0;0
1848;0;PA;Pará;Vitória do Xingu;14407;0;0
1848;0;PA;Pará;Sapucaia;5587;0;0
1848;0;PA;Pará;Senador José Porfírio;11827;0;0
1848;0;PA;Pará;Terra Alta;11120;0;0
1848;0;PA;Pará;Tracuateua;29465;0;0
1848;0;MT;Mato Grosso;General Carneiro;5318;0;0
1848;0;SP;São Paulo;Sabino;5502;0;0
1848;0;MT;Mato Grosso;Alto Paraguai;10704;0;0
1848;0;TO;Tocantins;Chapada de Areia;1397;0;0
1848;0;TO;Tocantins;Augustinópolis;17627;0;0
1848;0;PR;Paraná;Foz do Jordão;5210;0;0
1848;0;PR;Paraná;Cerro Azul;17755;0;0
1848;0;PI;Piauí;Tanque do Piauí;2703;0;0
1848;0;PR;Paraná;Agudos do Sul;8983;0;0
1848;0;PR;Paraná;Altamira do Paraná;3341;0;0
1848;0;PR;Paraná;Apucarana;130430;0;0
1848;0;PR;Paraná;Bocaiúva do Sul;12159;0;0
1848;0;PR;Paraná;Cantagalo;13452;0;0
1848;0;GO;Goiás;Nova Iguaçu de Goiás;2944;0;0
1848;0;TO;Tocantins;Santa Rita do Tocantins;2300;0;0
1848;0;TO;Tocantins;Fortaleza do Tabocão;2556;0;0
1848;0;TO;Tocantins;Goiatins;12813;0;0
1848;0;TO;Tocantins;Lagoa do Tocantins;4037;0;0
1848;0;TO;Tocantins;Combinado;4851;0;0
1848;0;TO;Tocantins;Novo Alegre;2351;0;0
1848;0;MA;Maranhão;Cantanhede;21464;0;0
1848;0;MA;Maranhão;Lago Verde;15893;0;0
1848;0;MG;Minas Gerais;Claro dos Poções;7862;0;0
1848;0;MG;Minas Gerais;Coronel Pacheco;3110;0;0
1848;0;MG;Minas Gerais;Comendador Gomes;3116;0;0
1848;0;MG;Minas Gerais;Felisburgo;7338;0;0
1848;0;MG;Minas Gerais;Fortaleza de Minas;4357;0;0
1848;0;MG;Minas Gerais;Francisco Dumont;5160;0;0
1848;0;MG;Minas Gerais;Franciscópolis;5745;0;0
1848;0;MG;Minas Gerais;Couto de Magalhães de Minas;4412;0;0
1848;0;MG;Minas Gerais;Descoberto;5010;0;0
1848;0;MG;Minas Gerais;Durandé;7818;0;0
1848;0;MG;Minas Gerais;Engenheiro Navarro;7362;0;0
1848;0;MG;Minas Gerais;Guiricema;8773;0;0
1848;0;MG;Minas Gerais;Inimutaba;7397;0;0
1848;0;MG;Minas Gerais;Ibitiúra de Minas;3520;0;0
1848;0;MG;Minas Gerais;Guarani;9014;0;0
1848;0;MG;Minas Gerais;Goianá;3903;0;0
1848;0;MG;Minas Gerais;Galiléia;7061;0;0
1848;0;MG;Minas Gerais;Montalvânia;15779;0;0
1848;0;MG;Minas Gerais;Monte Sião;23022;0;0
1848;0;MG;Minas Gerais;Liberdade;5346;0;0
1848;0;MG;Minas Gerais;Januária;68247;0;0
1848;0;MG;Minas Gerais;Jequeri;12946;0;0
1848;0;MG;Minas Gerais;Jesuânia;4899;0;0
1848;0;MG;Minas Gerais;Joaquim Felício;4607;0;0
1848;0;MG;Minas Gerais;José Gonçalves de Minas;4643;0;0
1848;0;MA;Maranhão;BelAgua;7273;0;0
1848;0;MA;Maranhão;Capinzal do Norte;10720;0;0
1848;0;MA;Maranhão;Carutapera;23219;0;0
1848;0;MA;Maranhão;Central do Maranhão;8447;0;0
1848;0;MA;Maranhão;Campestre do Maranhão;14028;0;0
1848;0;MA;Maranhão;Estreito;40629;0;0
1848;0;MA;Maranhão;Fortaleza dos Nogueiras;12375;0;0
1848;0;MA;Maranhão;Godofredo Viana;11464;0;0
1848;0;MA;Maranhão;Coelho Neto;48320;0;0
1848;0;MA;Maranhão;Colinas;40268;0;0
1848;0;MA;Maranhão;Igarapé Grande;11628;0;0
1848;0;MA;Maranhão;Maracaçumé;20815;0;0
1848;0;MA;Maranhão;Marajá do Sena;7658;0;0
1848;0;MA;Maranhão;Joselândia;15827;0;0
1848;0;MA;Maranhão;Axixá;11850;0;0
1848;0;MA;Maranhão;Bacabal;102656;0;0
1848;0;MA;Maranhão;Balsas;92144;0;0
1848;0;MA;Maranhão;Alto Alegre do Maranhão;26348;0;0
1848;0;GO;Goiás;Vicentinópolis;8171;0;0
1848;0;GO;Goiás;Santa Bárbara de Goiás;6259;0;0
1848;0;MG;Minas Gerais;Minas Novas;31915;0;0
1848;0;GO;Goiás;Rio Verde;207296;0;0
1848;0;RJ;Rio de Janeiro;São Francisco de Itabapoana;41291;0;0
1848;0;RJ;Rio de Janeiro;São João da Barra;34583;0;0
1848;0;RJ;Rio de Janeiro;Santa Maria Madalena;10225;0;0
1848;0;RJ;Rio de Janeiro;Paracambi;49521;0;0
1848;0;RJ;Rio de Janeiro;Paty do Alferes;26818;0;0
1848;0;RN;Rio Grande do Norte;Espírito Santo;10727;0;0
1848;0;RN;Rio Grande do Norte;Felipe Guerra;6013;0;0
1848;0;RN;Rio Grande do Norte;Fernando Pedroza;3037;0;0
1848;0;RN;Rio Grande do Norte;Galinhos;2584;0;0
1848;0;RN;Rio Grande do Norte;Goianinha;25292;0;0
1848;0;PI;Piauí;Sebastião Leal;4209;0;0
1848;0;RN;Rio Grande do Norte;Caraúbas;20564;0;0
1848;0;RN;Rio Grande do Norte;Brejinho;12509;0;0
1848;0;RJ;Rio de Janeiro;Trajano de Morais;10350;0;0
1848;0;SE;Sergipe;Itabi;5017;0;0
1848;0;SE;Sergipe;Japaratuba;18288;0;0
1848;0;SE;Sergipe;Frei Paulo;15047;0;0
1848;0;SE;Sergipe;Gararu;11724;0;0
1848;0;SE;Sergipe;Pedrinhas;9449;0;0
1848;0;SE;Sergipe;Pinhão;6440;0;0
1848;0;SE;Sergipe;Nossa Senhora Aparecida;8830;0;0
1848;0;SE;Sergipe;Poço Verde;23416;0;0
1848;0;SE;Sergipe;Porto da Folha;28492;0;0
1848;0;SE;Sergipe;Nossa Senhora de Lourdes;6494;0;0
1848;0;SE;Sergipe;Santa Luzia do Itanhy;13836;0;0
1848;0;SE;Sergipe;Ribeirópolis;18362;0;0
1848;0;RJ;Rio de Janeiro;Cabo Frio;208451;0;0
1848;0;RJ;Rio de Janeiro;Barra Mansa;179915;0;0
1848;0;SE;Sergipe;Santana do São Francisco;7607;0;0
1848;0;RJ;Rio de Janeiro;Areal;11970;0;0
1848;0;RJ;Rio de Janeiro;Mendes;18099;0;0
1848;0;RJ;Rio de Janeiro;Guapimirim;56515;0;0
1848;0;RJ;Rio de Janeiro;Carmo;18200;0;0
1848;0;RJ;Rio de Janeiro;Cordeiro;21063;0;0
1848;0;RN;Rio Grande do Norte;Passagem;3075;0;0
1848;0;RN;Rio Grande do Norte;Pau dos Ferros;29954;0;0
1848;0;RN;Rio Grande do Norte;Pedra Preta;2568;0;0
1848;0;RN;Rio Grande do Norte;Pedro Avelino;7059;0;0
1848;0;MG;Minas Gerais;Montezuma;8041;0;0
1848;0;MG;Minas Gerais;Olhos-d'Agua;5808;0;0
1848;0;MG;Minas Gerais;Paiva;1583;0;0
1848;0;MG;Minas Gerais;Paulistas;5000;0;0
1848;0;RN;Rio Grande do Norte;Barcelona;4066;0;0
1848;0;SE;Sergipe;Canindé de São Francisco;28279;0;0
1848;0;SE;Sergipe;Capela;33374;0;0
1848;0;SE;Sergipe;Carira;21484;0;0
1848;0;SE;Sergipe;Amparo de São Francisco;2374;0;0
1848;0;PA;Pará;São Domingos do Capim;30847;0;0
1848;0;PA;Pará;São Francisco do Pará;15380;0;0
1848;0;PA;Pará;São Geraldo do Araguaia;24607;0;0
1848;0;PA;Pará;São João da Ponta;5795;0;0
1848;0;PA;Pará;São Caetano de Odivelas;17420;0;0
1848;0;PA;Pará;Santana do Araguaia;67033;0;0
1848;0;PA;Pará;Santarém;292520;0;0
1848;0;RN;Rio Grande do Norte;Senador Elói de Souza;6087;0;0
1848;0;RN;Rio Grande do Norte;Jandaíra;6898;0;0
1848;0;RN;Rio Grande do Norte;Grossos;10197;0;0
1848;0;RN;Rio Grande do Norte;Marcelino Vieira;8499;0;0
1848;0;RN;Rio Grande do Norte;Martins;8706;0;0
1848;0;RN;Rio Grande do Norte;Montanhas;11572;0;0
1848;0;RN;Rio Grande do Norte;Monte das Gameleiras;2219;0;0
1848;0;RN;Rio Grande do Norte;Januário Cicco;9879;0;0
1848;0;RN;Rio Grande do Norte;Jardim de Angicos;2669;0;0
1848;0;RN;Rio Grande do Norte;Jardim de Piranhas;14606;0;0
1848;0;RN;Rio Grande do Norte;João Câmara;34585;0;0
1848;0;RN;Rio Grande do Norte;José da Penha;6049;0;0
1848;0;RN;Rio Grande do Norte;Lucrécia;3933;0;0
1848;0;RN;Rio Grande do Norte;Jundiá;3851;0;0
1848;0;RN;Rio Grande do Norte;Lagoa de Velhos;2765;0;0
1848;0;PA;Pará;Ourilândia do Norte;30776;0;0
1848;0;PA;Pará;Pacajá;44778;0;0
1848;0;PA;Pará;Nova Timboteua;14635;0;0
1848;0;PA;Pará;Piçarra;12675;0;0
1848;0;PA;Pará;Rondon do Pará;49977;0;0
1848;0;PA;Pará;Gurupá;31623;0;0
1848;0;PA;Pará;Jacundá;56006;0;0
1848;0;PA;Pará;Magalhães Barata;8279;0;0
1848;0;PA;Pará;Marapanim;27368;0;0
1848;0;PA;Pará;Bujaru;27689;0;0
1848;0;PA;Pará;Colares;11682;0;0
1848;0;MG;Minas Gerais;Botumirim;6574;0;0
1848;0;MG;Minas Gerais;Cachoeira Dourada;2661;0;0
1848;0;MG;Minas Gerais;Bugre;4134;0;0
1848;0;MG;Minas Gerais;Caranaíba;3319;0;0
1848;0;AL;Alagoas;Canapi;17976;0;0
1848;0;MG;Minas Gerais;Cambuquira;13026;0;0
1848;0;MG;Minas Gerais;Canaã;4713;0;0
1848;0;RS;Rio Grande do Sul;Santa Clara do Sul;6183;0;0
1848;0;RS;Rio Grande do Sul;São José do Sul;2260;0;0
1848;0;RS;Rio Grande do Sul;São Gabriel;62785;0;0
1848;0;RS;Rio Grande do Sul;Nova Santa Rita;25700;0;0
1848;0;RS;Rio Grande do Sul;Taquara;57238;0;0
1848;0;AP;Amapá;Amapá;8622;0;0
1848;0;RS;Rio Grande do Sul;Xangri-lá;14197;0;0
1848;0;RS;Rio Grande do Sul;União da Serra;1413;0;0
1848;0;RS;Rio Grande do Sul;Vale Verde;3434;0;0
1848;0;AP;Amapá;Santana;112218;0;0
1848;0;AP;Amapá;Tartarugalzinho;15212;0;0
1848;0;AP;Amapá;Vitória do Jari;14364;0;0
1848;0;AP;Amapá;Porto Grande;19669;0;0
1848;0;BA;Bahia;Andaraí;13723;0;0
1848;0;AP;Amapá;Cutias;5407;0;0
1848;0;AP;Amapá;Oiapoque;24263;0;0
